measure_id,expires,commodity,commodity_description,measure_type,geographical_area,additional_code,exporter
20048124,2029-05-04,7212408021,"Of non-alloy steel, painted, varnished or coated with plastics on at least one side, excluding so-called 'sandwich panel",552,CN,11779,Jiangyin Ninesky Technology Co.Ltd.
20048133,2029-05-04,7212408021,"Of non-alloy steel, painted, varnished or coated with plastics on at least one side, excluding so-called 'sandwich panel",552,CN,11780,Jiangyin Zhongjiang Prepainted Steel Mfg Co.Ltd.
20048205,2029-05-04,7212408021,"Of non-alloy steel, painted, varnished or coated with plastics on at least one side, excluding so-called 'sandwich panel",552,CN,11781,"Jigang Group Co., Ltd."
20048214,2029-05-04,7212408021,"Of non-alloy steel, painted, varnished or coated with plastics on at least one side, excluding so-called 'sandwich panel",552,CN,11782,Maanshan Iron&amp;Steel Company Limited
20048223,2029-05-04,7212408021,"Of non-alloy steel, painted, varnished or coated with plastics on at least one side, excluding so-called 'sandwich panel",552,CN,11783,Qingdao Hangang Color Coated Sheet Co. Ltd.
20048394,2029-05-04,7212408021,"Of non-alloy steel, painted, varnished or coated with plastics on at least one side, excluding so-called 'sandwich panel",552,CN,11784,Shandong Guanzhou Co. Ltd.
20048232,2029-05-04,7212408021,"Of non-alloy steel, painted, varnished or coated with plastics on at least one side, excluding so-called 'sandwich panel",552,CN,11785,Shenzen Sino Master Steel Sheet Co.Ltd.
20048241,2029-05-04,7212408021,"Of non-alloy steel, painted, varnished or coated with plastics on at least one side, excluding so-called 'sandwich panel",552,CN,11786,Tangshan Iron And Steel Group Co.Ltd.
20048250,2029-05-04,7212408021,"Of non-alloy steel, painted, varnished or coated with plastics on at least one side, excluding so-called 'sandwich panel",552,CN,11787,Tianjin Xinyu Color Plate Co.Ltd.
20048484,2029-05-04,7212408021,"Of non-alloy steel, painted, varnished or coated with plastics on at least one side, excluding so-called 'sandwich panel",552,CN,11788,Wuhan Iron And Steel Company Limited
20048142,2029-05-04,7212408021,"Of non-alloy steel, painted, varnished or coated with plastics on at least one side, excluding so-called 'sandwich panel",552,CN,11789,Wuxi Zhongcai New Materials Co.Ltd.
20048511,2029-05-04,7212408021,"Of non-alloy steel, painted, varnished or coated with plastics on at least one side, excluding so-called 'sandwich panel",552,CN,11790,Xinyu Iron And Steel Co.Ltd.
20048493,2029-05-04,7212408021,"Of non-alloy steel, painted, varnished or coated with plastics on at least one side, excluding so-called 'sandwich panel",552,CN,11791,Zhejiang Tiannu Color Steel Co. Ltd.
20042383,2029-05-04,7212408021,"Of non-alloy steel, painted, varnished or coated with plastics on at least one side, excluding so-called 'sandwich panel",552,CN,11386,All other overseas exporters (residual amount)
20048259,2029-05-04,7212408021,"Of non-alloy steel, painted, varnished or coated with plastics on at least one side, excluding so-called 'sandwich panel",554,CN,11819,Union Steel China
20048268,2029-05-04,7212408021,"Of non-alloy steel, painted, varnished or coated with plastics on at least one side, excluding so-called 'sandwich panel",554,CN,11820,"Zhangjiagang Panhua Steel Strip Co., Ltd.; Chongqing Wanda Steel Strip Co., Ltd.; Zhangjiagang Free Trade Zone Jiaxinda "
20048277,2029-05-04,7212408021,"Of non-alloy steel, painted, varnished or coated with plastics on at least one side, excluding so-called 'sandwich panel",554,CN,11770,Zhejiang Huadong Light Steel Building Material Co. Ltd; Hangzhou P.R.P.T. Metal Material Company Ltd
20048286,2029-05-04,7212408021,"Of non-alloy steel, painted, varnished or coated with plastics on at least one side, excluding so-called 'sandwich panel",554,CN,11771,Angang Steel Company Limited
20048295,2029-05-04,7212408021,"Of non-alloy steel, painted, varnished or coated with plastics on at least one side, excluding so-called 'sandwich panel",554,CN,11772,Anyang Iron Steel Co. Ltd
20048448,2029-05-04,7212408021,"Of non-alloy steel, painted, varnished or coated with plastics on at least one side, excluding so-called 'sandwich panel",554,CN,11773,Baoshan Iron &amp; Steel Co. Ltd
20048466,2029-05-04,7212408021,"Of non-alloy steel, painted, varnished or coated with plastics on at least one side, excluding so-called 'sandwich panel",554,CN,11774,Baoutou City Jialong Metal Works Co. Ltd.
20048475,2029-05-04,7212408021,"Of non-alloy steel, painted, varnished or coated with plastics on at least one side, excluding so-called 'sandwich panel",554,CN,11775,Changshu Everbright Material Technology Co.Ltd.
20048304,2029-05-04,7212408021,"Of non-alloy steel, painted, varnished or coated with plastics on at least one side, excluding so-called 'sandwich panel",554,CN,11776,Changzhou Changsong Metal Composite Material Co.Ltd.
20048457,2029-05-04,7212408021,"Of non-alloy steel, painted, varnished or coated with plastics on at least one side, excluding so-called 'sandwich panel",554,CN,11777,Cibao Modern Steel Sheet Jiangsu Co Ltd.
20048313,2029-05-04,7212408021,"Of non-alloy steel, painted, varnished or coated with plastics on at least one side, excluding so-called 'sandwich panel",554,CN,11778,Inner Mongolia Baotou Steel Union Co.Ltd.
20048421,2029-05-04,7212408021,"Of non-alloy steel, painted, varnished or coated with plastics on at least one side, excluding so-called 'sandwich panel",554,CN,11779,Jiangyin Ninesky Technology Co.Ltd.
20048322,2029-05-04,7212408021,"Of non-alloy steel, painted, varnished or coated with plastics on at least one side, excluding so-called 'sandwich panel",554,CN,11780,Jiangyin Zhongjiang Prepainted Steel Mfg Co.Ltd.
20048430,2029-05-04,7212408021,"Of non-alloy steel, painted, varnished or coated with plastics on at least one side, excluding so-called 'sandwich panel",554,CN,11781,"Jigang Group Co., Ltd."
20048331,2029-05-04,7212408021,"Of non-alloy steel, painted, varnished or coated with plastics on at least one side, excluding so-called 'sandwich panel",554,CN,11782,Maanshan Iron&amp;Steel Company Limited
20048439,2029-05-04,7212408021,"Of non-alloy steel, painted, varnished or coated with plastics on at least one side, excluding so-called 'sandwich panel",554,CN,11783,Qingdao Hangang Color Coated Sheet Co. Ltd.
20048340,2029-05-04,7212408021,"Of non-alloy steel, painted, varnished or coated with plastics on at least one side, excluding so-called 'sandwich panel",554,CN,11784,Shandong Guanzhou Co. Ltd.
20048349,2029-05-04,7212408021,"Of non-alloy steel, painted, varnished or coated with plastics on at least one side, excluding so-called 'sandwich panel",554,CN,11785,Shenzen Sino Master Steel Sheet Co.Ltd.
20048358,2029-05-04,7212408021,"Of non-alloy steel, painted, varnished or coated with plastics on at least one side, excluding so-called 'sandwich panel",554,CN,11786,Tangshan Iron And Steel Group Co.Ltd.
20048403,2029-05-04,7212408021,"Of non-alloy steel, painted, varnished or coated with plastics on at least one side, excluding so-called 'sandwich panel",554,CN,11787,Tianjin Xinyu Color Plate Co.Ltd.
20048367,2029-05-04,7212408021,"Of non-alloy steel, painted, varnished or coated with plastics on at least one side, excluding so-called 'sandwich panel",554,CN,11788,Wuhan Iron And Steel Company Limited
20048376,2029-05-04,7212408021,"Of non-alloy steel, painted, varnished or coated with plastics on at least one side, excluding so-called 'sandwich panel",554,CN,11789,Wuxi Zhongcai New Materials Co.Ltd.
20048385,2029-05-04,7212408021,"Of non-alloy steel, painted, varnished or coated with plastics on at least one side, excluding so-called 'sandwich panel",554,CN,11790,Xinyu Iron And Steel Co.Ltd.
20048412,2029-05-04,7212408021,"Of non-alloy steel, painted, varnished or coated with plastics on at least one side, excluding so-called 'sandwich panel",554,CN,11791,Zhejiang Tiannu Color Steel Co. Ltd.
20042872,2029-05-04,7212408021,"Of non-alloy steel, painted, varnished or coated with plastics on at least one side, excluding so-called 'sandwich panel",554,CN,11386,All other overseas exporters (residual amount)
20237761,2029-05-04,7212408082,Other,552,CN,11819,Union Steel China
20237799,2029-05-04,7212408082,Other,552,CN,11820,"Zhangjiagang Panhua Steel Strip Co., Ltd.; Chongqing Wanda Steel Strip Co., Ltd.; Zhangjiagang Free Trade Zone Jiaxinda "
20237845,2029-05-04,7212408082,Other,552,CN,11770,Zhejiang Huadong Light Steel Building Material Co. Ltd; Hangzhou P.R.P.T. Metal Material Company Ltd
20237797,2029-05-04,7212408082,Other,552,CN,11771,Angang Steel Company Limited
20237781,2029-05-04,7212408082,Other,552,CN,11772,Anyang Iron Steel Co. Ltd
20237785,2029-05-04,7212408082,Other,552,CN,11773,Baoshan Iron &amp; Steel Co. Ltd
20237805,2029-05-04,7212408082,Other,552,CN,11774,Baoutou City Jialong Metal Works Co. Ltd.
20237809,2029-05-04,7212408082,Other,552,CN,11775,Changshu Everbright Material Technology Co.Ltd.
20237811,2029-05-04,7212408082,Other,552,CN,11776,Changzhou Changsong Metal Composite Material Co.Ltd.
20237787,2029-05-04,7212408082,Other,552,CN,11777,Cibao Modern Steel Sheet Jiangsu Co Ltd.
20237815,2029-05-04,7212408082,Other,552,CN,11778,Inner Mongolia Baotou Steel Union Co.Ltd.
20237789,2029-05-04,7212408082,Other,552,CN,11779,Jiangyin Ninesky Technology Co.Ltd.
20237817,2029-05-04,7212408082,Other,552,CN,11781,"Jigang Group Co., Ltd."
20237821,2029-05-04,7212408082,Other,552,CN,11782,Maanshan Iron&amp;Steel Company Limited
20237823,2029-05-04,7212408082,Other,552,CN,11783,Qingdao Hangang Color Coated Sheet Co. Ltd.
20237835,2029-05-04,7212408082,Other,552,CN,11784,Shandong Guanzhou Co. Ltd.
20237827,2029-05-04,7212408082,Other,552,CN,11785,Shenzen Sino Master Steel Sheet Co.Ltd.
20237829,2029-05-04,7212408082,Other,552,CN,11786,Tangshan Iron And Steel Group Co.Ltd.
20237833,2029-05-04,7212408082,Other,552,CN,11787,Tianjin Xinyu Color Plate Co.Ltd.
20237837,2029-05-04,7212408082,Other,552,CN,11788,Wuhan Iron And Steel Company Limited
20237795,2029-05-04,7212408082,Other,552,CN,11789,Wuxi Zhongcai New Materials Co.Ltd.
20237847,2029-05-04,7212408082,Other,552,CN,11790,Xinyu Iron And Steel Co.Ltd.
20237841,2029-05-04,7212408082,Other,552,CN,11791,Zhejiang Tiannu Color Steel Co. Ltd.
20237773,2029-05-04,7212408082,Other,552,CN,11386,All other overseas exporters (residual amount)
20237765,2029-05-04,7212408082,Other,554,CN,11819,Union Steel China
20237767,2029-05-04,7212408082,Other,554,CN,11820,"Zhangjiagang Panhua Steel Strip Co., Ltd.; Chongqing Wanda Steel Strip Co., Ltd.; Zhangjiagang Free Trade Zone Jiaxinda "
20237769,2029-05-04,7212408082,Other,554,CN,11770,Zhejiang Huadong Light Steel Building Material Co. Ltd; Hangzhou P.R.P.T. Metal Material Company Ltd
20237771,2029-05-04,7212408082,Other,554,CN,11771,Angang Steel Company Limited
20237775,2029-05-04,7212408082,Other,554,CN,11772,Anyang Iron Steel Co. Ltd
20237855,2029-05-04,7212408082,Other,554,CN,11773,Baoshan Iron &amp; Steel Co. Ltd
20237859,2029-05-04,7212408082,Other,554,CN,11774,Baoutou City Jialong Metal Works Co. Ltd.
20237861,2029-05-04,7212408082,Other,554,CN,11775,Changshu Everbright Material Technology Co.Ltd.
20237777,2029-05-04,7212408082,Other,554,CN,11776,Changzhou Changsong Metal Composite Material Co.Ltd.
20237857,2029-05-04,7212408082,Other,554,CN,11777,Cibao Modern Steel Sheet Jiangsu Co Ltd.
20237783,2029-05-04,7212408082,Other,554,CN,11778,Inner Mongolia Baotou Steel Union Co.Ltd.
20237849,2029-05-04,7212408082,Other,554,CN,11779,Jiangyin Ninesky Technology Co.Ltd.
20237793,2029-05-04,7212408082,Other,554,CN,11780,Jiangyin Zhongjiang Prepainted Steel Mfg Co.Ltd.
20237851,2029-05-04,7212408082,Other,554,CN,11781,"Jigang Group Co., Ltd."
20237801,2029-05-04,7212408082,Other,554,CN,11782,Maanshan Iron&amp;Steel Company Limited
20237853,2029-05-04,7212408082,Other,554,CN,11783,Qingdao Hangang Color Coated Sheet Co. Ltd.
20237803,2029-05-04,7212408082,Other,554,CN,11784,Shandong Guanzhou Co. Ltd.
20237807,2029-05-04,7212408082,Other,554,CN,11785,Shenzen Sino Master Steel Sheet Co.Ltd.
20237813,2029-05-04,7212408082,Other,554,CN,11786,Tangshan Iron And Steel Group Co.Ltd.
20237839,2029-05-04,7212408082,Other,554,CN,11787,Tianjin Xinyu Color Plate Co.Ltd.
20237819,2029-05-04,7212408082,Other,554,CN,11788,Wuhan Iron And Steel Company Limited
20237825,2029-05-04,7212408082,Other,554,CN,11789,Wuxi Zhongcai New Materials Co.Ltd.
20237831,2029-05-04,7212408082,Other,554,CN,11790,Xinyu Iron And Steel Co.Ltd.
20237843,2029-05-04,7212408082,Other,554,CN,11791,Zhejiang Tiannu Color Steel Co. Ltd.
20237763,2029-05-04,7212408082,Other,554,CN,11386,All other overseas exporters (residual amount)
20048090,2029-05-04,7225990011,"Painted, varnished or coated with plastics on at least one side, excluding products with a final coating of zinc-dust (a",552,CN,11819,Union Steel China
